,Nome da instituicao,Sigla da instituicao,Nome da base de dados,Sigla da base de dados,Responsavel pelo registro,Numero do registro no portal,Numero do registro na base de dados,Data do registro,Data do evento,Data de Carencia,Nome cientifico,Nome comum,Nome cientifico na base de dados,Nivel taxonomico,Numero de individuos,Reino,Filo,Classe,Ordem,Familia,Genero,Especie,Estado de conservacao,Categoria de Ameaca,Localidade,Pais,Estado/Provincia,Municipio,Status de Sensibilidade,lat,lon,Outras informacoes da localidade,Jurisdicao,"Destino do Material
"
105,Sem Informações,ICMBio,Atlas de Registro de Aves Brasileiras,ARA - Atlas de Registros de Aves Brasileiras,"Pinto, O.M.O. 1944. Catálogo das aves do Brasil e lista dos exemplares existentes na coleção do Departamento de Zoologia, 2ª parte. Ordem Passeriformes (continuação): Superfamília Tyrannoidea e Subordem Passeres. São Paulo: Departamento de Zoologia, Secretaria de Agricultura, Indústria e Comércio. 700p.",ARA-LIT-124280,Sem Informações,Sem Informações,Sem Informações,27/09/2017,Xolmis velatus,Noivinha-branca,Xolmis velatus,species,1,Sem Informações,Chordata,Aves,Passeriformes,Tyrannidae,Xolmis,Xolmis velatus,Espécie não Ameaçada,Sem Informações,Sem Informações,Sem Informações,MS,Campo Grande,Espécie não Sensível,-20.45,-54.62,Coordenada exata da ocorr?ncia,Sem Informações,"Sem Informações
"
106,Sem Informações,ICMBio,Atlas de Registro de Aves Brasileiras,ARA - Atlas de Registros de Aves Brasileiras,"Pinto, O.M.O. 1944. Catálogo das aves do Brasil e lista dos exemplares existentes na coleção do Departamento de Zoologia, 2ª parte. Ordem Passeriformes (continuação): Superfamília Tyrannoidea e Subordem Passeres. São Paulo: Departamento de Zoologia, Secretaria de Agricultura, Indústria e Comércio. 700p.",ARA-LIT-124281,Sem Informações,Sem Informações,Sem Informações,27/09/2017,Tangara palmarum,Sem Informações,Tangara palmarum,species,1,Sem Informações,Chordata,Aves,Passeriformes,Thraupidae,Tangara,Tangara palmarum,Espécie não Ameaçada,Sem Informações,Sem Informações,Sem Informações,MS,Campo Grande,Espécie não Sensível,-20.45,-54.62,Coordenada exata da ocorr?ncia,Sem Informações,"Sem Informações
"
107,Sem Informações,ICMBio,Atlas de Registro de Aves Brasileiras,ARA - Atlas de Registros de Aves Brasileiras,"Pinto, O.M.O. 1944. Catálogo das aves do Brasil e lista dos exemplares existentes na coleção do Departamento de Zoologia, 2ª parte. Ordem Passeriformes (continuação): Superfamília Tyrannoidea e Subordem Passeres. São Paulo: Departamento de Zoologia, Secretaria de Agricultura, Indústria e Comércio. 700p.",ARA-LIT-124282,Sem Informações,Sem Informações,Sem Informações,27/09/2017,Machetornis rixosa,Sem Informações,Machetornis rixosa,species,1,Sem Informações,Chordata,Aves,Passeriformes,Tyrannidae,Machetornis,Machetornis rixosa,Espécie não Ameaçada,Sem Informações,Sem Informações,Sem Informações,MS,Campo Grande,Espécie não Sensível,-20.45,-54.62,Coordenada exata da ocorr?ncia,Sem Informações,"Sem Informações
"
108,Sem Informações,ICMBio,Atlas de Registro de Aves Brasileiras,ARA - Atlas de Registros de Aves Brasileiras,"Pinto, O.M.O. 1944. Catálogo das aves do Brasil e lista dos exemplares existentes na coleção do Departamento de Zoologia, 2ª parte. Ordem Passeriformes (continuação): Superfamília Tyrannoidea e Subordem Passeres. São Paulo: Departamento de Zoologia, Secretaria de Agricultura, Indústria e Comércio. 700p.",ARA-LIT-124283,Sem Informações,Sem Informações,Sem Informações,27/09/2017,Mimus saturninus,Sem Informações,Mimus saturninus,species,1,Sem Informações,Chordata,Aves,Passeriformes,Mimidae,Mimus,Mimus saturninus,Espécie não Ameaçada,Sem Informações,Sem Informações,Sem Informações,MS,Campo Grande,Espécie não Sensível,-20.45,-54.62,Coordenada exata da ocorr?ncia,Sem Informações,"Sem Informações
"
109,Sem Informações,ICMBio,Atlas de Registro de Aves Brasileiras,ARA - Atlas de Registros de Aves Brasileiras,"Pinto, O.M.O. 1944. Catálogo das aves do Brasil e lista dos exemplares existentes na coleção do Departamento de Zoologia, 2ª parte. Ordem Passeriformes (continuação): Superfamília Tyrannoidea e Subordem Passeres. São Paulo: Departamento de Zoologia, Secretaria de Agricultura, Indústria e Comércio. 700p.",ARA-LIT-124284,Sem Informações,Sem Informações,Sem Informações,27/09/2017,Myiarchus tyrannulus,Sem Informações,Myiarchus tyrannulus,species,1,Sem Informações,Chordata,Aves,Passeriformes,Tyrannidae,Myiarchus,Myiarchus tyrannulus,Espécie não Ameaçada,Sem Informações,Sem Informações,Sem Informações,MS,Campo Grande,Espécie não Sensível,-20.45,-54.62,Coordenada exata da ocorr?ncia,Sem Informações,"Sem Informações
"
110,Sem Informações,ICMBio,Atlas de Registro de Aves Brasileiras,ARA - Atlas de Registros de Aves Brasileiras,"Pinto, O.M.O. 1944. Catálogo das aves do Brasil e lista dos exemplares existentes na coleção do Departamento de Zoologia, 2ª parte. Ordem Passeriformes (continuação): Superfamília Tyrannoidea e Subordem Passeres. São Paulo: Departamento de Zoologia, Secretaria de Agricultura, Indústria e Comércio. 700p.",ARA-LIT-7447,Sem Informações,Sem Informações,Sem Informações,27/09/2017,Arundinicola leucocephala,freirinha,Arundinicola leucocephala,species,1,Sem Informações,Chordata,Aves,Passeriformes,Tyrannidae,Arundinicola,Arundinicola leucocephala,Espécie não Ameaçada,Sem Informações,Fazenda Viramao,Sem Informações,MS,Campo Grande,Espécie não Sensível,-20.45,-54.62,Coordenada exata da ocorr?ncia,Sem Informações,"Sem Informações
"
111,Sem Informações,ICMBio,Atlas de Registro de Aves Brasileiras,ARA - Atlas de Registros de Aves Brasileiras,"Pinto, O.M.O. 1944. Catálogo das aves do Brasil e lista dos exemplares existentes na coleção do Departamento de Zoologia, 2ª parte. Ordem Passeriformes (continuação): Superfamília Tyrannoidea e Subordem Passeres. São Paulo: Departamento de Zoologia, Secretaria de Agricultura, Indústria e Comércio. 700p.",ARA-LIT-7932,Sem Informações,Sem Informações,Sem Informações,27/09/2017,Basileuterus culicivorus,pula-pula,Basileuterus culicivorus,species,1,Sem Informações,Chordata,Aves,Passeriformes,Parulidae,Basileuterus,Basileuterus culicivorus,Espécie não Ameaçada,Sem Informações,Fazenda Viramao,Sem Informações,MS,Campo Grande,Espécie não Sensível,-20.45,-54.62,Coordenada exata da ocorr?ncia,Sem Informações,"Sem Informações
"
112,Sem Informações,ICMBio,Atlas de Registro de Aves Brasileiras,ARA - Atlas de Registros de Aves Brasileiras,"Pinto, O.M.O. 1944. Catálogo das aves do Brasil e lista dos exemplares existentes na coleção do Departamento de Zoologia, 2ª parte. Ordem Passeriformes (continuação): Superfamília Tyrannoidea e Subordem Passeres. São Paulo: Departamento de Zoologia, Secretaria de Agricultura, Indústria e Comércio. 700p.",ARA-LIT-82260,Sem Informações,Sem Informações,Sem Informações,27/09/2017,Tangara palmarum,Sem Informações,Tangara palmarum,species,1,Sem Informações,Chordata,Aves,Passeriformes,Thraupidae,Tangara,Tangara palmarum,Espécie não Ameaçada,Sem Informações,"Campo Grande, Fazenda Viramao",Sem Informações,MS,Campo Grande,Espécie não Sensível,-20.45,-54.62,Coordenada exata da ocorr?ncia,Sem Informações,"Sem Informações
"
113,Sem Informações,ICMBio,Atlas de Registro de Aves Brasileiras,ARA - Atlas de Registros de Aves Brasileiras,"Pinto, O.M.O. 1944. Catálogo das aves do Brasil e lista dos exemplares existentes na coleção do Departamento de Zoologia, 2ª parte. Ordem Passeriformes (continuação): Superfamília Tyrannoidea e Subordem Passeres. São Paulo: Departamento de Zoologia, Secretaria de Agricultura, Indústria e Comércio. 700p.",ARA-LIT-82261,Sem Informações,Sem Informações,Sem Informações,27/09/2017,Machetornis rixosa,Sem Informações,Machetornis rixosa,species,1,Sem Informações,Chordata,Aves,Passeriformes,Tyrannidae,Machetornis,Machetornis rixosa,Espécie não Ameaçada,Sem Informações,"Campo Grande, Fazenda Viramao",Sem Informações,MS,Campo Grande,Espécie não Sensível,-20.45,-54.62,Coordenada exata da ocorr?ncia,Sem Informações,"Sem Informações
"
114,Sem Informações,ICMBio,Atlas de Registro de Aves Brasileiras,ARA - Atlas de Registros de Aves Brasileiras,"Pinto, O.M.O. 1944. Catálogo das aves do Brasil e lista dos exemplares existentes na coleção do Departamento de Zoologia, 2ª parte. Ordem Passeriformes (continuação): Superfamília Tyrannoidea e Subordem Passeres. São Paulo: Departamento de Zoologia, Secretaria de Agricultura, Indústria e Comércio. 700p.",ARA-LIT-82262,Sem Informações,Sem Informações,Sem Informações,27/09/2017,Mimus saturninus,Sem Informações,Mimus saturninus,species,1,Sem Informações,Chordata,Aves,Passeriformes,Mimidae,Mimus,Mimus saturninus,Espécie não Ameaçada,Sem Informações,"Campo Grande, Fazenda Viramao",Sem Informações,MS,Campo Grande,Espécie não Sensível,-20.45,-54.62,Coordenada exata da ocorr?ncia,Sem Informações,"Sem Informações
"
115,Sem Informações,ICMBio,Atlas de Registro de Aves Brasileiras,ARA - Atlas de Registros de Aves Brasileiras,"Pinto, O.M.O. 1944. Catálogo das aves do Brasil e lista dos exemplares existentes na coleção do Departamento de Zoologia, 2ª parte. Ordem Passeriformes (continuação): Superfamília Tyrannoidea e Subordem Passeres. São Paulo: Departamento de Zoologia, Secretaria de Agricultura, Indústria e Comércio. 700p.",ARA-LIT-82263,Sem Informações,Sem Informações,Sem Informações,27/09/2017,Polystictus pectoralis,Papa-moscas-canela,Polystictus pectoralis,species,1,Sem Informações,Chordata,Aves,Passeriformes,Tyrannidae,Polystictus,Polystictus pectoralis,Espécie não Ameaçada,Sem Informações,"Campo Grande, Fazenda Curralinho",Sem Informações,MS,Campo Grande,Espécie não Sensível,-20.45,-54.62,Coordenada exata da ocorr?ncia,Sem Informações,"Sem Informações
"
116,Sem Informações,ICMBio,Atlas de Registro de Aves Brasileiras,ARA - Atlas de Registros de Aves Brasileiras,"Pinto, O.M.O. 1944. Catálogo das aves do Brasil e lista dos exemplares existentes na coleção do Departamento de Zoologia, 2ª parte. Ordem Passeriformes (continuação): Superfamília Tyrannoidea e Subordem Passeres. São Paulo: Departamento de Zoologia, Secretaria de Agricultura, Indústria e Comércio. 700p.",ARA-LIT-82264,Sem Informações,Sem Informações,Sem Informações,27/09/2017,Pyrocephalus rubinus,Príncipe,Pyrocephalus rubinus,species,1,Sem Informações,Chordata,Aves,Passeriformes,Tyrannidae,Pyrocephalus,Pyrocephalus rubinus,Espécie não Ameaçada,Sem Informações,"Campo Grande, Fazenda Viramao",Sem Informações,MS,Campo Grande,Espécie não Sensível,-20.45,-54.62,Coordenada exata da ocorr?ncia,Sem Informações,"Sem Informações
"
117,Sem Informações,ICMBio,Atlas de Registro de Aves Brasileiras,ARA - Atlas de Registros de Aves Brasileiras,"Pinto, O.M.O. 1944. Catálogo das aves do Brasil e lista dos exemplares existentes na coleção do Departamento de Zoologia, 2ª parte. Ordem Passeriformes (continuação): Superfamília Tyrannoidea e Subordem Passeres. São Paulo: Departamento de Zoologia, Secretaria de Agricultura, Indústria e Comércio. 700p.",ARA-LIT-82266,Sem Informações,Sem Informações,Sem Informações,27/09/2017,Ramphocelus carbo,Sem Informações,Ramphocelus carbo,species,1,Sem Informações,Chordata,Aves,Passeriformes,Thraupidae,Ramphocelus,Ramphocelus carbo,Espécie não Ameaçada,Sem Informações,Campo Grande,Sem Informações,MS,Campo Grande,Espécie não Sensível,-20.45,-54.62,Coordenada exata da ocorr?ncia,Sem Informações,"Sem Informações
"
118,Sem Informações,ICMBio,Atlas de Registro de Aves Brasileiras,ARA - Atlas de Registros de Aves Brasileiras,"Pinto, O.M.O. 1944. Catálogo das aves do Brasil e lista dos exemplares existentes na coleção do Departamento de Zoologia, 2ª parte. Ordem Passeriformes (continuação): Superfamília Tyrannoidea e Subordem Passeres. São Paulo: Departamento de Zoologia, Secretaria de Agricultura, Indústria e Comércio. 700p.",ARA-LIT-82267,Sem Informações,Sem Informações,Sem Informações,27/09/2017,Tachyphonus coronatus,Tiê-preto,Tachyphonus coronatus,species,1,Sem Informações,Chordata,Aves,Passeriformes,Thraupidae,Tachyphonus,Tachyphonus coronatus,Espécie não Ameaçada,Sem Informações,"Campo Grande, Fazenda Viramao",Sem Informações,MS,Campo Grande,Espécie não Sensível,-20.45,-54.62,Coordenada exata da ocorr?ncia,Sem Informações,"Sem Informações
"
119,Sem Informações,ICMBio,Atlas de Registro de Aves Brasileiras,ARA - Atlas de Registros de Aves Brasileiras,"Pinto, O.M.O. 1944. Catálogo das aves do Brasil e lista dos exemplares existentes na coleção do Departamento de Zoologia, 2ª parte. Ordem Passeriformes (continuação): Superfamília Tyrannoidea e Subordem Passeres. São Paulo: Departamento de Zoologia, Secretaria de Agricultura, Indústria e Comércio. 700p.",ARA-LIT-82268,Sem Informações,Sem Informações,Sem Informações,27/09/2017,Tangara sayaca,Sem Informações,Tangara sayaca,species,1,Sem Informações,Chordata,Aves,Passeriformes,Thraupidae,Tangara,Tangara sayaca,Espécie não Ameaçada,Sem Informações,"Campo Grande, Fazenda Viramao",Sem Informações,MS,Campo Grande,Espécie não Sensível,-20.45,-54.62,Coordenada exata da ocorr?ncia,Sem Informações,"Sem Informações
"
120,Sem Informações,JBRJ,Herbário do Jardim Botânico do Rio de Janeiro,RB,A. Pott,RB01362773,16940,13/09/2015,Sem Informações,30/10/2017,Ouratea floribunda,Sem Informações,Ouratea floribunda (A.St.-Hil.) Engl.,species,Sem Informações,Sem Informações,Magnoliophyta,Magnoliopsida,Theales,Ochnaceae,Ouratea,Ouratea floribunda,Espécie não Ameaçada,Sem Informações,"Fazenda Crescente, APA do Guariroba",Brasil,Mato Grosso do Sul,Campo Grande,Espécie não Sensível,-20.5588889,-54.3438889,Sem Informações,Sem Informações,"Sem Informações
"
121,Sem Informações,JBRJ,Herbário do Jardim Botânico do Rio de Janeiro,RB,A. Pott,RB01362832,16941,23/09/2015,Sem Informações,30/10/2017,Miconia stenostachya,Sem Informações,Miconia stenostachya DC.,species,Sem Informações,Sem Informações,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,Miconia stenostachya,Espécie não Ameaçada,Sem Informações,"Fazenda Crescente, APA do Guariroba",Brasil,Mato Grosso do Sul,Campo Grande,Espécie não Sensível,-20.5588889,-54.3438889,Sem Informações,Sem Informações,"Sem Informações
"
122,Sem Informações,JBRJ,Herbário do Jardim Botânico do Rio de Janeiro,RB,"Jordão, L.S.B.",RB01370411,405,11/09/2017,Sem Informações,30/10/2017,Mimosa maracayuensis,Sem Informações,Mimosa maracayuensis Chodat & Hassler,species,Sem Informações,Sem Informações,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Mimosa,Mimosa maracayuensis,Espécie não Ameaçada,Sem Informações,"RPPN da UFMS. Campo sujo, área alterada.",Brasil,Mato Grosso do Sul,Campo Grande,Espécie não Sensível,-20.5080556,-54.6175,Sem Informações,Sem Informações,"Sem Informações
"
123,Sem Informações,JBRJ,Herbário do Jardim Botânico do Rio de Janeiro,RB,"Jordão, L.S.B.",RB01370412,406,11/09/2017,Sem Informações,30/10/2017,Mimosa maracayuensis,Sem Informações,Mimosa maracayuensis Chodat & Hassler,species,Sem Informações,Sem Informações,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Mimosa,Mimosa maracayuensis,Espécie não Ameaçada,Sem Informações,"RPPN da UFMS. Campo sujo, área alterada.",Brasil,Mato Grosso do Sul,Campo Grande,Espécie não Sensível,-20.5080556,-54.6175,Sem Informações,Sem Informações,"Sem Informações
"
124,Sem Informações,JBRJ,Herbário do Jardim Botânico do Rio de Janeiro,RB,"Jordão, L.S.B.",RB01370413,407,11/09/2017,Sem Informações,30/10/2017,Mimosa maracayuensis,Sem Informações,Mimosa maracayuensis Chodat & Hassler,species,Sem Informações,Sem Informações,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Mimosa,Mimosa maracayuensis,Espécie não Ameaçada,Sem Informações,"RPPN da UFMS. Campo sujo, área alterada.",Brasil,Mato Grosso do Sul,Campo Grande,Espécie não Sensível,-20.5080556,-54.6175,Sem Informações,Sem Informações,"Sem Informações
"
